qid,docno,label
196,2293987,1
196,2297248,1
196,2341629,2
196,2360118,1
196,2360130,1
196,2360158,1
196,2360165,1
196,2360216,2
196,2360331,1
196,2360378,2
196,2360525,2
196,2360526,2
196,2360587,1
196,2360598,1
196,2360599,2
196,2360604,2
196,2360654,2
196,2360692,2
196,2360708,2
196,2360778,1
196,2361048,1
196,2361082,1
196,2361106,2
196,2361182,2
196,2361432,2
196,2361441,2
196,2361450,2
196,2361467,2
196,2361468,2
196,2361479,1
196,2361488,2
196,2361526,1
196,2361527,1
196,2361528,2
196,2361542,2
196,2361595,2
196,2361603,2
196,2361693,2
196,2361805,2
196,2361806,1
196,2361813,1
196,2361835,2
196,2361837,1
196,2361992,2
196,2362064,2
196,2362130,1
196,2362152,2
196,2362154,2
196,2362155,2
196,2362314,2
196,2362316,2
196,2362382,1
196,2362385,2
196,2362397,2
196,2362425,2
196,2362431,2
196,2362433,2
196,2362486,2
196,2362507,1
196,2362571,1
196,2362693,2
196,2362882,1
196,2362886,1
196,2362926,1
196,2362941,1
196,2363031,1
196,2363170,1
196,2363216,2
196,2363270,2
196,2363288,1
196,2363289,1
196,2363293,2
196,2363301,1
196,2363397,1
196,2363412,1
196,2363416,2
196,2363443,1
196,2363467,1
196,2363546,2
196,2363553,2
196,2363570,1
196,2363597,2
196,2363658,2
196,2363692,2
196,2363742,2
196,2363826,2
196,2363923,1
196,2363986,1
196,2364072,1
196,2364105,2
196,2364112,1
196,2364129,2
196,2364130,1
196,2364198,2
196,2364348,1
196,2365088,2
196,2365148,1
196,2365154,2
196,2365159,2
196,2365178,2
196,2365250,2
196,2365251,2
196,2365253,1
196,2365355,2
196,2365356,1
196,2365434,2
196,2365503,2
196,2365507,1
196,2365586,2
196,2365639,1
196,2365650,2
196,2365658,2
196,2365668,1
196,2365724,1
196,2365832,2
196,2365901,2
196,2365902,2
196,2366003,2
196,2366008,1
196,2366050,2
196,2366107,2
196,2366120,1
196,2366233,1
196,2366248,2
196,2366252,2
196,2366290,2
196,2393053,2
196,2393077,2
196,2393081,2
196,2393082,1
196,2393083,2
196,2393084,1
196,2393126,2
196,2393204,1
196,2393291,1
196,2393292,2
196,2393339,1
196,2393349,2
196,2393436,1
196,2393441,2
196,2393455,2
196,2393641,2
196,2393681,2
196,2417224,1
196,2418150,2
196,2421527,2
196,2433200,2
196,2447333,1
196,2460338,1
196,2463671,2
196,2470800,1
196,2470813,1
196,2470815,2
196,2470864,1
196,2470865,2
196,2470866,2
196,2470867,2
196,2470868,1
196,2470869,1
196,2470870,1
196,2470871,1
196,2470888,1
196,2557935,2
196,2567823,2
196,2571853,1
196,2574617,2
196,2574693,2
196,2574733,1
196,2588194,2
196,2589157,2
196,2589173,2
196,2589178,1
196,2589180,1
196,2589181,1
196,2589219,1
196,2589226,2
196,2589239,1
196,2589241,1
196,2589249,2
196,2589359,1
196,2589363,2
196,2589364,1
196,2589368,2
196,2589370,1
196,2589377,2
196,2589401,2
196,2589405,2
196,2589406,1
196,2589446,1
196,2589474,2
196,2589492,1
196,2589499,2
196,2589531,2
196,2589547,2
196,2589561,2
196,2589573,2
196,2589584,2
196,2589585,1
196,2589609,1
196,2589690,2
196,2589695,1
196,2589870,2
196,2589891,2
196,2589894,1
196,2589904,1
196,2589913,1
196,2589925,2
196,2590504,2
196,2590596,1
196,2599556,1
196,2599945,2
196,2600352,1
196,2600714,2
196,2606663,1
196,2609035,1
196,2613554,2
196,2613860,1
196,2614525,1
196,2617078,1
196,2647508,1
196,2647702,2
196,2648535,2
196,2650237,1
196,2662676,2
196,2662687,1
196,2670379,2
196,2671334,2
196,2680076,2
196,2685276,2
196,2695770,1
196,2695993,1
196,2700018,2
196,2701024,2
196,2705995,1
196,2720159,1
196,2726332,1
196,2726418,1
196,2726603,1
196,2731073,1
196,2733022,1
196,2740772,2
196,2741279,2
196,2765637,2
196,2765817,2
196,2765822,2
196,2780173,2
196,2780326,1
196,2782151,1
196,2784967,2
196,2788295,2
196,2791897,2
196,2802233,1
196,2802250,2
196,2802251,2
196,2802258,2
196,2802261,1
196,2802262,2
196,2802266,2
196,2802276,2
196,2802290,1
196,2825038,2
196,2840361,1
196,2840364,1
196,2845815,2
196,2856806,1
196,2857638,2
196,2867521,2
196,2880760,2
196,2883712,2
196,2887254,1
196,2891748,1
196,2897832,2
196,2901620,2
196,2922446,2
196,2929080,1
196,2929796,2
196,2937958,1
196,2937959,1
196,2938885,1
196,2946148,2
196,2946167,1
196,2947693,2
196,2957034,1
196,2957069,2
196,2975191,1
196,2989607,2
196,2994011,2
196,2996813,2
196,3026463,2
196,3027647,2
196,3037758,1
196,3041339,2
196,3048055,1
196,3055794,2
196,3055864,1
196,3055914,1
196,3056614,1
196,3058732,1
196,3062402,1
196,3072430,1
196,3081480,2
196,3081952,1
196,3104324,2
196,3106855,1
196,3122848,1
196,3124961,1
196,3128588,1
196,3133577,1
196,3137495,1
196,3137972,1
196,3137975,1
196,3137993,1
196,3151843,1
196,3169120,2
196,3185464,1
196,3187831,2
196,3189244,1
196,3191993,1
196,3194406,1
196,3195870,2
196,3204028,2
196,3204246,2
196,3207909,2
196,3209423,1
196,3221143,2
196,3222487,1
196,3225377,2
196,3228717,1
196,3238882,1
196,3238883,2
196,3242561,2
196,3245323,2
196,3245791,1
196,3250897,2
196,3260813,2
196,3260864,2
196,3267421,2
196,3278731,2
196,3284585,2
196,3300812,2
196,3303215,1
196,3310919,1
196,3310921,1
196,3319949,2
196,3320658,1
196,3320938,2
196,3320939,1
196,3325916,1
196,3326329,1
196,3326430,1
196,3329739,2
196,3330954,1
196,3330959,1
196,3346086,2
196,3376536,2
196,3376869,1
196,3376870,1
196,3379989,1
196,3379993,1
196,3379994,2
196,3382758,2
196,3385152,1
196,3395727,2
196,3405102,1
196,3405269,1
196,3408812,2
196,3411877,2
196,3411879,1
196,3413356,2
196,3427064,2
196,3428199,1
196,3442535,2
196,3445859,1
196,3463513,1
196,3477714,2
196,3477719,1
196,3477726,2
196,3477756,1
196,3480429,1
196,3498517,2
196,3499672,2
196,3499904,1
196,3503413,1
196,3505364,2
196,3511573,2
196,3529539,1
196,3534886,2
196,3534892,2
196,3556437,1
196,3563618,1
196,3570581,2
196,3572237,2
196,3576645,1
196,3576663,2
196,3576712,2
196,3585097,1
196,3585100,1
196,3585623,2
196,3585804,1
196,3607084,1
196,3620771,2
196,3663278,1
196,3699745,2
196,3699746,1
196,3703904,1
196,3724223,1
196,3786995,1
196,3794539,2
196,3806678,1
196,3810296,1
196,3835343,1
196,3835346,1
196,3835673,2
196,3837251,1
196,3840448,2
196,3848169,2
196,3850052,1
196,3855969,1
196,3881658,1
196,3938737,1
196,3941089,2
196,3941101,2
196,3942663,2
196,3958652,2
196,3963360,2
196,3972117,2
196,3982382,1
196,4026895,1
196,4028551,1
196,4028593,2
196,4063063,1
196,4064250,1
196,4070455,2
196,4071667,2
196,4071910,2
196,4072282,1
196,4073191,1
196,4074129,1
196,4075698,1
196,4076911,2
196,4079551,2
196,4079695,1
196,4079993,1
196,4080697,1
196,4081604,2
196,4083732,2
196,4084150,1
196,4084810,1
196,4085984,2
196,4089574,1
196,4090988,1
196,4091728,2
196,4092303,1
196,4093276,2
196,4094115,2
196,4094200,1
196,4095543,1
196,4100663,1
196,4100944,2
196,4101276,1
196,4101663,2
196,4101785,2
196,4101902,1
196,4103269,2
196,4103420,1
196,4104919,1
196,4105084,1
196,4105207,2
196,4105235,2
196,4105846,2
196,4107229,2
196,4107420,1
196,4107734,1
196,4107944,2
196,4107964,1
196,4108477,1
196,4108914,1
196,4109430,1
196,4109522,1
196,4110180,1
196,4111208,1
196,4111210,1
196,4111869,2
196,4114005,1
196,4114332,1
196,4115323,1
196,4115497,1
196,4117092,1
196,4117457,1
196,4118740,1
196,4119319,2
196,4121168,1
196,4122485,1
196,4122514,1
196,4125609,1
196,4126125,1
196,4126418,2
196,4126953,2
196,4128349,1
196,4128531,1
196,4129369,2
196,4132825,2
196,4135714,2
196,4136171,1
196,4138373,2
196,4138573,2
196,4139059,2
196,4141721,2
196,4141897,2
196,4141898,1
196,4141899,2
196,4142143,2
196,4144079,2
196,4145547,1
196,4146012,1
196,4148403,1
196,4148975,1
196,4150382,1
196,4152221,1
196,4155923,2
196,4156052,2
196,4166367,2
196,4182950,1
196,4182984,1
196,4195879,1
196,4202260,2
196,4207568,1
196,4227662,1
196,4281025,1
196,4282676,2
196,4305887,1
196,4306088,2
196,4313261,2
196,4313263,1
196,4313275,2
196,4313293,1
196,4313305,2
196,4313306,1
196,4313307,1
196,4313318,2
196,4313325,1
196,4313330,1
196,4313334,2
196,4313340,1
196,4313345,2
196,4313371,2
196,4313477,1
196,4313538,2
196,4313539,1
196,4313543,1
196,4313547,1
196,4313556,2
196,4313561,2
196,4313566,1
196,4313587,2
196,4313595,1
196,4313624,2
196,4313625,1
196,4313673,1
196,4315402,1
196,4315644,1
196,4316383,1
196,4351007,1
196,4351035,1
196,4351083,1
196,4356270,2
196,4356739,2
196,4358744,1
196,4360464,1
196,4360625,1
196,4372449,2
196,4373281,1
196,4374532,2
196,4374623,1
196,4374845,2
196,4375099,2
196,4379133,1
196,4381534,2
196,4381535,1
196,4381536,2
196,4381539,2
196,4387110,2
196,4387170,2
196,4387246,2
196,4388129,1
196,4388130,1
196,4388429,1
196,4389400,2
196,4392373,1
196,4392431,1
196,4407579,2
196,4407583,1
196,4407585,2
196,4407588,2
196,4414777,2
196,4414778,1
196,4416515,2
196,4438872,2
196,4438875,1
196,4439442,2
196,4487068,2
196,4487087,2
196,4487944,1
196,4488543,1
196,4488553,2
196,4490132,1
196,4497954,2
196,4534865,1
196,4534913,1
196,4535068,2
196,4540385,1
196,4540858,1
196,4558854,2
196,4565928,2
196,4578920,1
196,4580805,2
196,4581516,1
196,4581517,2
196,4581521,1
196,4581529,2
196,4581537,1
196,4581539,2
196,4581541,2
196,4623947,2
197,0418669,1
197,0433836,1
197,0433837,1
197,0722524,1
197,0804920,1
197,0804924,2
197,0804927,1
197,0804929,2
197,0804940,1
197,0804948,2
197,0968321,1
197,1043628,1
197,1201505,1
197,1414932,1
197,2269644,1
197,2269645,1
197,2280683,2
197,2398642,1
197,2718641,1
197,2821315,1
197,2821316,2
197,3184285,1
197,3184292,1
197,3434875,1
197,3600071,1
197,3626251,1
197,3632648,1
197,3632675,1
197,3787679,1
197,3823485,1
197,3869435,1
197,3869875,1
197,3870150,1
197,3870300,1
197,3870638,2
197,3911001,2
197,4007029,1
197,4443010,2
197,4443011,2
199,0597285,1
199,4295758,1
199,4297519,2
199,4297521,1
199,4297523,2
199,4297693,1
199,4297694,1
199,4298121,1
199,4299468,1
199,4303043,1
201,0432740,1
201,3013436,2
201,4290376,1
203,0823447,2
203,0906034,1
203,2695327,1
203,2713338,2
204,0280410,2
204,3704774,1
204,3704776,1
204,3704779,1
204,3704780,1
204,3704782,1
204,3704783,1
204,3704785,1
204,3704786,1
204,4149894,1
204,4225541,1
205,0620022,2
205,1593363,1
205,1593540,2
205,1718567,1
205,1843271,1
205,1843287,1
205,1843297,1
205,2238951,1
205,2305427,1
205,2529505,1
205,2535016,1
205,2535143,1
205,3006930,2
205,3797708,1
205,3954048,1
205,4188109,1
205,4480920,1
205,4480923,1
210,0430502,1
210,0798262,1
210,0850328,1
210,1157412,2
210,1157529,1
210,1286455,1
210,2513823,1
210,2513824,1
210,2555400,1
210,2779554,1
210,3193997,1
210,3991336,2
214,0212696,1
214,0238819,1
214,0280933,2
214,0281228,2
214,0286645,2
214,0381324,1
214,0509774,2
214,0599249,1
214,0599268,1
214,0633962,2
214,0667733,2
214,0697301,2
214,0747087,1
214,0747274,1
214,0787745,2
214,0886400,2
214,0956944,1
214,0962651,1
214,0963960,2
214,1105467,1
214,1117834,2
214,1118262,1
214,1133350,2
214,1207181,2
214,1211017,2
214,1211133,2
214,1218202,1
214,1220449,2
214,1222504,2
214,1296085,1
214,1371833,2
214,1378279,2
214,1526406,2
214,1526411,1
214,1613611,2
214,1614265,1
214,1677310,2
214,1712253,2
214,1722105,2
214,1778443,2
214,1817059,1
214,1877445,2
214,1986533,2
214,2015861,1
214,2018008,1
214,2021815,2
214,2065512,1
214,2069678,1
214,2081341,1
214,2098272,1
214,2099491,2
214,2099495,2
214,2106743,2
214,2108764,1
214,2109548,2
214,2109990,2
214,2120380,2
214,2132469,2
214,2271236,1
214,2271333,2
214,2278353,2
214,2571268,1
214,2593686,2
214,2595660,1
214,2595661,2
214,2604391,2
214,2711662,2
214,2716505,2
214,2751980,1
214,2759193,2
214,2788870,1
214,2836494,2
214,2973977,2
214,3001005,2
214,3033534,2
214,3043418,2
214,3123653,1
214,3144264,1
214,3170945,1
214,3182365,2
214,3201894,2
214,3260390,2
214,3268531,2
214,3481735,2
214,3503763,2
214,3595342,2
214,3605103,1
214,3661069,1
214,3723384,2
214,3763727,2
214,3852806,2
214,3964806,1
214,3991173,2
214,3993154,1
214,4045896,1
214,4057481,1
214,4062110,2
214,4158572,1
214,4159428,1
214,4219451,2
214,4463515,2
214,4524783,1
214,4530671,2
214,4544242,1
214,4614205,1
215,3189415,2
215,3371883,1
216,1088714,1
216,1254378,1
216,1462077,1
216,1665475,1
216,1975058,1
216,2408782,1
216,2489537,2
216,2502695,1
216,2849601,1
216,2849677,2
216,2849939,1
216,2849954,1
216,2849955,1
216,2849966,1
216,2849968,1
216,2849977,1
216,2849978,2
216,2849981,1
216,2849983,1
216,2850000,1
216,2850024,1
216,2850030,1
216,2850036,1
216,2850037,1
216,2850039,1
216,2850053,1
216,2850054,1
216,2850065,1
216,2850073,1
216,2850078,1
216,2850084,1
216,2850112,1
216,3168371,1
216,3457914,1
216,3917156,1
216,3933040,1
216,4289984,1
216,4290027,1
219,2204761,2
219,2525504,1
219,3338008,1
221,1184501,1
221,2825317,2
221,3010410,2
222,0928114,1
222,1270548,1
222,1337842,1
222,1337949,1
222,1337950,2
222,1337954,1
222,1337957,1
222,1489643,1
222,2938517,1
222,3964813,2
224,0778067,1
224,1308669,2
224,1388357,2
224,1622296,1
224,3046067,2
224,3616004,1
226,2840306,1
229,1238139,2
229,1330109,2
229,1579580,1
229,1648836,1
229,1888575,1
229,2085554,1
229,2554447,1
229,3024395,1
229,3223187,1
234,0394832,1
234,1093214,1
234,1854585,1
234,2234279,1
234,2524397,1
234,2535074,1
234,2535143,1
234,2539111,1
234,2672593,1
234,2909974,1
234,2966175,2
234,4069998,1
235,1574650,1
235,2904277,2
235,2938641,1
235,3370017,2
235,3607899,2
236,0167479,2
236,0191593,2
236,0273061,1
236,0274650,1
236,0328570,1
236,0345408,2
236,0358662,2
236,0385859,2
236,0387713,2
236,0404868,2
236,0425505,2
236,0466027,2
236,0507320,2
236,0576489,2
236,0579300,2
236,0584884,2
236,0584885,2
236,0597302,1
236,0610138,2
236,0686917,2
236,0723908,2
236,0760202,2
236,0825861,2
236,0862374,2
236,0912355,2
236,0916404,2
236,0964313,1
236,1091574,2
236,1137383,2
236,1151484,2
236,1152671,2
236,1270217,2
236,1308504,2
236,1328920,2
236,1345983,2
236,1366733,2
236,1441521,2
236,1495931,2
236,1497224,2
236,1497917,1
236,1501596,2
236,1550996,1
236,1579511,1
236,1608077,2
236,1640117,2
236,1659718,2
236,1683128,2
236,1688357,2
236,1724020,2
236,1747056,2
236,1749265,2
236,1749653,1
236,1750072,2
236,1756740,1
236,1757091,2
236,1769301,2
236,1810887,2
236,1824442,2
236,1845795,1
236,1894665,2
236,1895164,2
236,1910266,2
236,1962100,2
236,2092059,2
236,2097049,2
236,2254832,2
236,2339013,2
236,2346288,1
236,2347067,1
236,2348311,2
236,2379522,2
236,2450264,2
236,2464350,2
236,2512046,1
236,2577328,2
236,2609836,2
236,2616513,2
236,2625193,2
236,2635179,1
236,2642033,2
236,2648995,2
236,2676314,1
236,2740162,1
236,2785931,2
236,2793227,2
236,2821397,2
236,2839300,2
236,2884434,2
236,2909175,2
236,2964030,2
236,2968268,2
236,3029754,2
236,3031292,2
236,3108354,2
236,3159488,2
236,3162168,2
236,3174648,2
236,3244301,2
236,3305568,2
236,3312728,2
236,3344542,2
236,3351976,1
236,3400847,2
236,3425027,1
236,3528311,2
236,3565444,2
236,3577709,1
236,3664860,2
236,3696742,2
236,3725019,1
236,3727541,2
236,3751107,2
236,3762394,2
236,3792483,2
236,3803935,2
236,3864454,2
236,3892231,2
236,3940180,2
236,3956842,2
236,4012792,2
236,4012793,2
236,4012794,2
236,4017668,2
236,4017669,2
236,4024356,2
236,4027221,2
236,4165014,1
236,4181981,1
236,4184033,2
236,4185992,2
236,4204933,2
236,4236738,2
236,4253629,1
236,4268472,2
236,4282710,1
236,4282739,1
236,4317991,2
236,4436208,2
236,4440547,2
236,4444350,2
236,4447754,2
236,4453090,1
236,4457043,1
236,4486508,2
236,4523969,2
236,4562519,2
236,4563419,2
236,4570625,2
236,4570639,2
236,4573995,1
236,4578049,2
236,4580104,2
236,4580202,2
236,4580652,2
236,4595936,2
236,4612725,2
236,4624600,2
236,4625706,2
236,4629641,2
236,4634256,2
236,4636205,1
237,0016148,1
237,0495108,1
237,0587346,2
237,1013319,1
237,1013692,1
237,1104641,1
237,1161046,2
237,2300043,2
237,2450066,2
237,2620218,2
237,2879746,2
237,2880049,2
237,2880059,1
237,2880096,1
237,2880100,2
237,2880118,1
237,2880129,1
237,3010410,2
237,3168351,2
237,3983439,2
237,4320598,1
238,2191684,1
238,3478223,1
238,4441964,2
239,0893188,1
239,0965786,1
242,0587346,2
242,1064018,1
242,1072767,2
242,1072847,2
242,1285784,1
242,1385925,1
242,1386268,1
242,1399437,1
242,1399714,1
242,1400646,1
242,1403154,2
242,1464651,2
242,1692155,1
242,1853495,1
242,1973569,1
242,1999973,1
242,2327258,1
242,2397868,1
242,2517474,1
242,2559473,1
242,2620218,2
242,2783143,1
242,2888193,2
242,3010410,2
242,3335832,1
242,3353421,2
242,3499077,2
242,3827867,1
242,3828102,2
242,3870836,1
242,3983466,1
242,3984214,1
245,0383615,1
245,0675428,1
245,2881761,1
245,3612238,1
245,3789459,1
245,4577797,1
246,0605187,1
246,0824740,1
246,0876442,2
246,1601692,1
246,2470555,1
246,2473952,1
247,0723908,2
247,0724650,2
247,0724655,1
247,1278848,2
247,2520930,1
251,0633421,2
251,0780615,1
251,1123484,1
251,1282492,1
251,1889959,1
251,1987711,1
251,2099499,1
251,2127247,1
251,2136177,2
251,2142889,2
251,2147530,1
251,2530704,1
251,2530778,1
251,2804552,1
251,3021588,1
251,3021630,1
251,3021631,1
251,3021632,1
251,3056205,1
251,3545588,1
251,3603946,1
252,0724650,1
252,0724654,1
252,2045454,1
252,2116184,2
254,0421826,1
254,0465996,1
254,0571095,1
254,0851398,1
254,0915521,1
254,1203132,2
254,1577832,1
254,1577833,1
254,1577834,1
254,1577836,1
254,1848320,1
254,1898139,1
254,2238946,1
254,2238948,1
254,2535031,1
254,2735072,1
254,2735073,1
254,2879091,2
254,3220615,1
254,3530722,1
254,3658156,1
254,3658157,1
254,3772313,1
254,3788698,1
254,3788714,1
254,3823308,1
254,4595532,1
256,0727812,2
256,0798453,2
257,0218073,2
257,0218074,2
257,0218078,2
257,0225264,1
257,0248732,2
257,0253484,1
257,0274156,1
257,0323398,2
257,0324003,1
257,0324233,1
257,0324900,1
257,0337764,1
257,0421076,2
257,0433109,2
257,0449731,2
257,0610264,1
257,0641189,1
257,0662932,2
257,0775643,2
257,0796654,1
257,0837801,1
257,0839173,1
257,0852583,1
257,0872784,1
257,0888318,2
257,0926369,1
257,0948749,1
257,0971403,2
257,0985543,1
257,0985547,1
257,0992124,2
257,0996198,1
257,0998492,2
257,0998493,1
257,1001110,1
257,1001117,1
257,1015249,2
257,1041556,2
257,1064515,2
257,1091454,1
257,1092244,1
257,1113806,2
257,1136388,2
257,1163246,1
257,1198857,1
257,1275344,2
257,1325089,2
257,1379858,2
257,1430725,1
257,1462360,1
257,1464512,1
257,1470573,1
257,1486171,1
257,1492942,2
257,1493031,1
257,1500103,1
257,1531581,2
257,1560323,1
257,1678397,1
257,1680604,2
257,1684552,1
257,1695930,1
257,1719356,2
257,1725199,2
257,1758230,1
257,1797488,1
257,1838539,2
257,1876646,2
257,1950465,1
257,1950466,1
257,1950467,1
257,1957144,1
257,1965116,2
257,1966027,1
257,1971920,1
257,1973562,2
257,2090417,2
257,2190149,2
257,2198103,1
257,2206928,2
257,2268786,2
257,2318664,2
257,2367432,2
257,2386855,2
257,2397086,1
257,2403737,1
257,2403740,1
257,2449155,1
257,2449167,2
257,2619638,1
257,2651255,2
257,2662230,1
257,2770226,2
257,2787099,1
257,2822499,2
257,2837702,1
257,2850713,2
257,2880460,2
257,2924305,1
257,2989148,1
257,3064666,1
257,3089374,1
257,3130593,2
257,3152382,1
257,3214634,1
257,3216317,2
257,3316694,1
257,3317744,2
257,3364709,2
257,3364744,1
257,3365815,1
257,3367209,1
257,3367606,1
257,3371532,1
257,3371596,1
257,3378289,2
257,3399326,1
257,3430111,1
257,3476576,2
257,3485720,1
257,3709352,1
257,3709482,2
257,3727771,1
257,3727808,1
257,3727823,1
257,3733927,1
257,3736355,2
257,3740545,2
257,3800340,1
257,3808894,1
257,3820626,1
257,3874406,1
257,3874481,1
257,3883421,2
257,3900311,1
257,3914596,2
257,3957144,1
257,3963503,2
257,4000375,1
257,4039715,1
257,4043827,1
257,4160885,1
257,4316868,1
257,4331575,2
257,4338837,1
257,4345944,1
257,4380208,1
257,4410985,1
257,4414481,2
257,4414486,1
257,4414499,1
257,4533368,2
257,4574847,1
261,0656156,1
261,0921227,2
261,1566717,1
261,1829135,1
261,3540319,1
261,4213203,2
261,4452501,1
261,4452507,1
261,4452509,1
261,4452510,1
261,4452511,1
261,4452512,1
261,4452513,1
261,4548786,1
261,4548787,1
261,4548792,1
261,4548794,1
261,4548796,1
264,1845242,1
264,1948271,1
264,2033362,2
264,2038498,2
264,2040237,2
264,2041802,2
264,2093404,1
264,2095617,1
264,2095630,2
264,2097059,1
264,2097729,2
264,2097753,1
264,2097851,2
264,2097852,2
264,2097853,1
264,2097854,1
264,2097855,1
264,2097856,2
264,2097857,2
264,2097858,2
264,2097861,2
264,2097862,1
264,2097863,1
264,2097864,1
264,2097865,1
264,2097866,2
264,2097867,1
264,2097869,1
264,2097870,2
264,2097871,1
264,2097872,2
264,2097873,2
264,2097874,2
264,2097875,2
264,2097876,2
264,2097877,2
264,2097878,2
264,2097879,1
264,2097880,1
264,2097881,1
264,2097882,2
264,2097883,1
264,2097884,1
264,2097885,2
264,2097886,1
264,2097887,2
264,2097888,1
264,2097889,1
264,2097890,1
264,2097891,2
264,2097892,1
264,2097895,2
264,2097896,1
264,2097897,2
264,2097899,2
264,2097900,2
264,2097901,1
264,2097902,2
264,2097903,1
264,2097904,2
264,2097905,2
264,2097906,2
264,2097908,2
264,2097910,2
264,2097911,1
264,2097912,2
264,2097913,2
264,2097914,2
264,2097915,2
264,2097916,2
264,2097917,2
264,2097918,2
264,2097919,2
264,2097920,2
264,2097921,1
264,2097922,1
264,2097924,2
264,2097926,2
264,2097928,1
264,2097929,1
264,2097931,1
264,2097932,1
264,2097934,2
264,2097935,2
264,2097936,2
264,2097938,1
264,2097939,1
264,2097940,2
264,2097941,2
264,2097943,1
264,2097944,2
264,2097945,2
264,2097946,1
264,2097947,1
264,2097948,2
264,2097949,2
264,2097950,2
264,2097951,2
264,2097954,2
264,2097955,2
264,2097956,1
264,2097958,2
264,2097959,2
264,2097960,1
264,2097962,2
264,2097964,2
264,2097965,2
264,2097966,1
264,2097968,2
264,2097969,2
264,2097970,2
264,2097971,2
264,2097972,2
264,2097973,2
264,2097975,2
264,2097976,2
264,2097978,2
264,2097979,1
264,2097981,2
264,2097982,2
264,2097983,2
264,2097984,2
264,2097985,1
264,2097986,1
264,2097988,2
264,2097989,2
264,2097990,1
264,2097991,2
264,2097992,1
264,2097993,2
264,2097996,2
264,2097997,2
264,2097998,2
264,2097999,2
264,2098000,1
264,2098001,1
264,2098003,2
264,2098004,1
264,2098006,2
264,2098007,1
264,2098009,1
264,2098010,2
264,2098011,1
264,2098012,2
264,2098013,1
264,2098014,2
264,2098015,1
264,2098016,1
264,2098017,1
264,2098018,1
264,2098019,2
264,2098020,1
264,2098021,1
264,2098022,1
264,2098023,2
264,2098024,1
264,2098025,1
264,2098027,2
264,2098029,1
264,2098031,2
264,2098032,1
264,2098033,2
264,2098034,2
264,2098036,2
264,2098037,1
264,2098038,1
264,2098039,2
264,2098040,2
264,2098041,1
264,2098042,1
264,2098043,2
264,2098044,2
264,2098046,2
264,2098047,2
264,2098048,1
264,2098049,1
264,2098050,2
264,2098051,2
264,2098053,1
264,2098054,2
264,2098056,1
264,2098058,2
264,2098059,1
264,2098062,1
264,2098063,1
264,2098064,1
264,2098065,1
264,2098066,2
264,2098067,2
264,2098068,1
264,2098069,1
264,2098070,1
264,2098071,2
264,2098072,2
264,2098073,1
264,2098079,2
264,2098082,1
264,2098083,2
264,2098084,2
264,2098085,1
264,2098086,1
264,2098087,2
264,2098088,2
264,2098089,2
264,2098090,2
264,2098091,1
264,2098092,2
264,2098093,1
264,2098094,2
264,2098095,2
264,2098096,1
264,2098097,2
264,2098098,2
264,2098099,2
264,2098101,1
264,2098104,2
264,2098105,2
264,2098108,1
264,2098109,1
264,2098111,1
264,2098112,2
264,2098113,1
264,2098114,2
264,2098115,1
264,2098117,1
264,2098118,2
264,2098119,2
264,2098120,1
264,2098121,2
264,2098122,1
264,2098124,1
264,2098128,2
264,2098129,1
264,2098131,2
264,2098132,2
264,2098133,2
264,2098134,2
264,2098135,2
264,2098137,2
264,2098138,1
264,2098139,2
264,2098140,2
264,2098141,1
264,2098143,1
264,2098144,1
264,2098145,2
264,2098146,2
264,2098147,2
264,2098151,2
264,2098152,2
264,2098153,1
264,2098154,1
264,2098155,2
264,2098156,2
264,2098158,1
264,2098159,2
264,2098160,2
264,2098161,2
264,2098162,2
264,2098164,1
264,2098165,1
264,2098166,1
264,2098171,2
264,2098173,2
264,2098175,2
264,2098176,2
264,2098177,2
264,2098178,1
264,2098180,2
264,2098186,2
264,2098187,2
264,2098188,2
264,2098189,1
264,2098190,1
264,2098191,2
264,2098194,2
264,2098195,1
264,2098197,1
264,2098198,1
264,2098199,2
264,2098200,1
264,2098202,2
264,2098203,1
264,2098204,2
264,2098205,2
264,2098209,1
264,2098210,1
264,2098212,2
264,2098213,1
264,2098214,2
264,2098215,2
264,2098217,1
264,2098219,1
264,2098220,2
264,2098221,2
264,2098222,1
264,2098223,2
264,2098224,2
264,2098226,2
264,2098228,1
264,2098229,2
264,2098230,2
264,2098231,1
264,2098232,2
264,2098234,2
264,2098235,2
264,2098236,2
264,2098237,2
264,2098242,1
264,2098243,2
264,2098244,2
264,2098245,1
264,2098247,2
264,2098248,1
264,2098249,2
264,2098250,2
264,2098251,1
264,2098252,2
264,2098253,2
264,2098254,1
264,2098255,2
264,2098256,1
264,2098257,1
264,2098258,2
264,2098259,2
264,2098261,2
264,2098262,2
264,2098263,1
264,2098265,1
264,2098266,2
264,2098267,2
264,2098268,1
264,2098269,1
264,2098270,2
264,2098271,1
264,2098272,1
264,2098273,1
264,2098274,2
264,2098275,1
264,2098276,2
264,2098277,2
264,2098279,2
264,2098280,2
264,2098283,2
264,2098284,2
264,2098285,2
264,2098286,2
264,2098288,1
264,2098289,2
264,2098290,1
264,2098295,2
264,2098296,1
264,2098297,2
264,2098298,2
264,2098299,2
264,2098300,2
264,2098301,2
264,2098302,1
264,2098303,2
264,2098304,1
264,2098305,2
264,2098306,1
264,2098307,1
264,2098309,1
264,2098311,1
264,2098312,1
264,2098313,1
264,2098314,1
264,2098315,1
264,2098316,2
264,2098317,1
264,2098318,1
264,2098319,1
